Cited paper title,Cited paper eid,Citing paper title,Citing paper eid,Cited paper link,Citing paper link
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The memory of waves. French radio archives,2-s2.0-85140166549,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85140166549&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The memory of what one never remember,2-s2.0-0028068028,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0028068028&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The memory walker,2-s2.0-85020681347,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85020681347&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The memory: definition, disorders and aberrations. Practical application to a case of amnesia of specific etiology",2-s2.0-0016191498,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0016191498&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The metamorphosis of transindividual memory through writing in Raphaël Confiant's Case à Chine,2-s2.0-85181723397,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85181723397&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The method of controlled amnesia. Dental care and memory,2-s2.0-0016376541,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0016376541&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The migrant memory: Les urnes scellées by Emile Ollivier,2-s2.0-85147367563,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85147367563&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The migration, from experience to the Grand Narrative: The myth of the adoption in the memory of Armenians in Ethiopia",2-s2.0-84941129258,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84941129258&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The mini-SKQ (semantic knowledge questionnaire) a quick screening tool to assess semantic memory impairment in Alzheimer's disease,2-s2.0-85058903491,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85058903491&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The mobile family gallery? Gender, memory and the cameraphone",2-s2.0-79959586084,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-79959586084&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The molecular biology of memory storage: A dialogue between genes and synapses,2-s2.0-0037989955,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0037989955&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The monument is dead: Long live the monument? Places of memory in contemporary art,2-s2.0-84906226326,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84906226326&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The monument to France in Belgrade. The memory of First World War in the political and diplomatic service,2-s2.0-84866507413,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84866507413&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The moral lessons of miasma: the ""Memorandum on cholera"" of Joseph-Charles Taché",2-s2.0-0142122804,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0142122804&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The museum: Memory or horizon of the future?,2-s2.0-76349108266,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-76349108266&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The mystery novel and its relationships with the novel of memory novel in W. G. Sebald's Austerlitz,2-s2.0-84885828175,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84885828175&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The myth of troy as a lieu de mémoire: Turkish cultural memory and translations of the iliad in the 1950s,2-s2.0-85053702512,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85053702512&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The mémoire of the advocate david and the discrediting of the guises,2-s2.0-85091942397,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091942397&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The names and the things,2-s2.0-67650351229,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-67650351229&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The narrative of the self: A memory for the future,2-s2.0-84899529425,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84899529425&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The narratological architecture of musical lieux de mémoire: A transmedial perspective on Antonio Stradivari,2-s2.0-85114966510,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85114966510&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The nature of working memory deficits in neurogenetic disorders: Down syndrome, 22q11.2 microdeletion and Fragile-X syndrome",2-s2.0-85108648670,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85108648670&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The new alloys. Introductory memorandum,2-s2.0-0024145956,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0024145956&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The new grammar of otherness: Europe, the Shoah, and the Jews",2-s2.0-77953614702,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77953614702&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The nomenclature and classification of map projections,2-s2.0-2142691316,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-2142691316&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The nurse instructor. A stroll through a report,2-s2.0-0016671685,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0016671685&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The old man and the graves. Ancestral references and lineage memory in an Ottoman family cemetery,2-s2.0-84889017965,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84889017965&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The olfactory cell transplant to regain memory!,2-s2.0-85134891940,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85134891940&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The optimal management of transboundary renewable resources,2-s2.0-85135682994,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85135682994&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The orgasm is without memory,2-s2.0-0017609793,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0017609793&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The origin of memory in the child.,2-s2.0-77951345569,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77951345569&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The outcome of the Algerian divide in French memory,2-s2.0-65649107710,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-65649107710&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The outlines of memory in Brahmanic India,2-s2.0-34247449719,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-34247449719&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The palimpsest of memory (interview with Stéphane Audeguy),2-s2.0-84886615153,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84886615153&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The paradoxes of inheritance: Memory and its transmission in Catherine Mavrikakis' Fleurs de Crachat,2-s2.0-84903193374,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84903193374&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The passers on of memory,2-s2.0-67249123064,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-67249123064&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The path of bringing the dark to light: Memory of the Holocaust in postcommunist Europe,2-s2.0-84979248548,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84979248548&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The pathological voice of Gilbert-Louis Duprez,2-s2.0-43249144344,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-43249144344&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The perfect victim: Reading trauma and victimhood in rape narratives in Indian comics,2-s2.0-85162814584,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85162814584&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The persistence of memory: A cultural anguish in the photographic era,2-s2.0-84908277915,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84908277915&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The persistence of memory: A cultural anguish in the photographic era,2-s2.0-84941916370,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84941916370&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The phantom of Isaac Babel: On the borders of text and memory,2-s2.0-85167855098,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85167855098&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The pharmacist paper in 'Consultations memoire',2-s2.0-0029829579,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0029829579&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The philosopher and the volcano: The memory of the ancient scholars in Muslim Sicily,2-s2.0-84867959181,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84867959181&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The philosopher, opinion and memory in the Essay on the Reigns of Claudius and Nero",2-s2.0-84893507590,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84893507590&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The pioneers of new education in Brazil, between memory and history",2-s2.0-77949466777,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77949466777&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The place of clinical trials in memory clinics,2-s2.0-0030728691,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0030728691&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The places of German-Polish memory, or the end of a historiographical moment?",2-s2.0-85027019480,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85027019480&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The places of memory of private evergetism in African cities in Roman times. The examples of Thugga and Uchi Maius,2-s2.0-85133488287,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85133488287&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The places of victimary memory in europe: A common and competitive culture,2-s2.0-85096182327,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85096182327&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The plague: A disease that is still haunting our collective memory,2-s2.0-85018164872,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85018164872&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The poet on probation. A reading of Une mémoire pour l'oubli,2-s2.0-85012023674,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85012023674&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The poetic and anthropological worlds of an escapee. Notes in memory of Émile Désiré Ologoudou (1935-2019),2-s2.0-85120967393,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85120967393&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The poetics of (post)memory in a (post)migratory novel. A reading of Les Mots de Russie by Isabelle Bielecki,2-s2.0-85164469522,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85164469522&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The point of peripheral impact of coramine, cardiazol, picrotoxin and scilliroside and their relation to cholinergic action. I",2-s2.0-84960989769,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84960989769&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The point of the knife is filed in memory. By translating Guy Goffette,2-s2.0-60949957268,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-60949957268&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The political ecology of water memory: Contending narratives of past hydraulic infrastructures in Barcelona (2015–2021),2-s2.0-85123855356,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85123855356&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The political issues surrounding memories of slavery in the South Atlantic. Reconstructing the biography of Francisco Félix de Souza,2-s2.0-77951813500,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77951813500&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The political memory of Villeneuve-d'Ascq,2-s2.0-34247454560,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-34247454560&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The political use of commemorations: The myth of Azaña and the Suarez's sacrifice,2-s2.0-85035205213,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85035205213&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The political uses of history and memory 60 years after the independence of Algeria: Issues, limits and contradictions",2-s2.0-85136889833,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85136889833&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The politics of remembrance of the National War Veterans and War Victims Office (ONAC) through the CDIHP model of Loiret (1983-1996),2-s2.0-61949400217,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-61949400217&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The poverty of experience and its wayout in the information age: An exammination from the perspective of Walter Benjamin,2-s2.0-85102595342,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85102595342&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The prefrontal cortex, a disregarded territory",2-s2.0-85107697869,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85107697869&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The present stakes of the debate over memory and reparations for slavery in Mauritius,2-s2.0-3042704205,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-3042704205&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The presentation of depression in the british army,2-s2.0-84888136569,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84888136569&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The price of drinking water,2-s2.0-0025261834,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0025261834&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The problem of identity at the turn of the 21st century through two Québec novels: M. Plomer's HKPQ and Y. Chen's La mémoire de l'eau,2-s2.0-84877065683,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84877065683&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The problem of synaesthetic memory in Joseph Malègue's novel augustin ou le maître est là,2-s2.0-85096171662,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85096171662&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The psychology of emotions and emotional memory. From Ribot to Proust,2-s2.0-85003794637,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85003794637&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The quality of anesthesia-induced sleep and memory,2-s2.0-0027033765,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0027033765&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The rashid theater in baghdad: The drama of a nation,2-s2.0-85203691966,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85203691966&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The readers’ turn: The return from the disaster,2-s2.0-85117941049,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85117941049&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The receptions of the works of Paul Ricoeur in French historiography,2-s2.0-84902525994,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84902525994&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The reconstruction of Upper Normandy: A tale of two cities,2-s2.0-0032799930,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0032799930&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The reformer Jean Le Comte (1500-1572). From oblivion to a remodelled memoir,2-s2.0-84949184713,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84949184713&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The relief plan in the vosges département - Remembering a chrisis,2-s2.0-42149178388,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-42149178388&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The renaissance,2-s2.0-84954455279,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84954455279&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The report as a beginning to nursing research. An experiment,2-s2.0-0023432116,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0023432116&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The representation of visual scenes: New insight from change blindness studies,2-s2.0-67650321314,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-67650321314&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The returned Yank as site of memory in Irish popular culture,2-s2.0-84896968739,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84896968739&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The reversible share of cognitive deficits in older adults,2-s2.0-85190083581,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85190083581&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The rhetoric of the mask in Mémoire de Mme de Valmont (1786) by Olympe de Gouges,2-s2.0-85048025619,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85048025619&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The riad: From a place of village to a place of memory in the Old lady of riad of fouad laroui,2-s2.0-85085658308,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85085658308&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The rite as context of the memory of origins,2-s2.0-77649175149,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77649175149&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of memory in autobiographical writing,2-s2.0-85134919682,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85134919682&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of memory traces quality in directed forgetting: A comparison of young and older participants using the list procedure,2-s2.0-85176293533,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85176293533&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of nostalgia in the artistic memory of the communist past in contemporary Romania,2-s2.0-85045650342,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85045650342&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of source availability in inference verification,2-s2.0-84984266468,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84984266468&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of students collective memory in didactics: How a teacher manages it,2-s2.0-24044535922,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-24044535922&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of sustainability in the design of memorials commemorating warfare in the twentieth century and onward,2-s2.0-85072265400,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85072265400&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of working memory in text composition,2-s2.0-23944452960,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-23944452960&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The role of working memory in the learning processes and their deficits,2-s2.0-85042101675,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85042101675&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,"The roles of perceptual learning and expertise in memory for tones, music, and poetry",2-s2.0-4243125225,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-4243125225&origin=resultslist
COOL: A framework for conversational OLAP,2-s2.0-85103428030,The ruins as memory of past crimes,2-s2.0-84856237855,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103428030&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84856237855&origin=resultslist
